,birth_country,year,destination,values
1401,Malaysia,2011,Western Australia,"29,430"
1402,Philippines,2011,Western Australia,"19,880"
1403,Singapore,2011,Western Australia,"16,300"
1404,Timor-Leste,2011,Western Australia,480
1405,China,2011,Western Australia,"20,520"
1406,Hong Kong,2011,Western Australia,"5,640"
1407,Macau,2011,Western Australia,170
1408,Mongolia,2011,Western Australia,110
1409,Taiwan,2011,Western Australia,"2,050"
1410,Japan,2011,Western Australia,"4,270"
1411,"Korea, North",2011,Western Australia,10
1412,"Korea, South",2011,Western Australia,"4,910"
1413,Bangladesh,2011,Western Australia,"1,710"
1414,Bhutan,2011,Western Australia,150
1415,India,2011,Western Australia,"34,640"
1416,Maldives,2011,Western Australia,130
1417,Nepal,2011,Western Australia,"1,050"
1418,Pakistan,2011,Western Australia,"2,930"
1419,Sri Lanka,2011,Western Australia,"6,310"
1420,Afghanistan,2011,Western Australia,"4,650"
1421,Armenia,2011,Western Australia,40
1422,Azerbaijan,2011,Western Australia,60
1423,Georgia,2011,Western Australia,10
1424,Kazakhstan,2011,Western Australia,170
1425,Kyrgyzstan,2011,Western Australia,60
1426,Tajikistan,2011,Western Australia,20
1427,Turkmenistan,2011,Western Australia,10
1428,Uzbekistan,2011,Western Australia,110
1429,Bermuda,2011,Western Australia,120
1430,Canada,2011,Western Australia,"6,270"
1431,St Pierre/Mique,2011,Western Australia,0
1432,USA,2011,Western Australia,"10,400"
1433,Argentina,2011,Western Australia,720
1434,Bolivia,2011,Western Australia,40
1435,Brazil,2011,Western Australia,"2,090"
1436,Chile,2011,Western Australia,"1,800"
1437,Colombia,2011,Western Australia,"1,100"
1438,Ecuador,2011,Western Australia,100
1439,Falkland Is,2011,Western Australia,10
1440,French Guiana,2011,Western Australia,0
1441,Guyana,2011,Western Australia,80
1442,Paraguay,2011,Western Australia,30
1443,Peru,2011,Western Australia,690
1444,Suriname,2011,Western Australia,20
1445,Uruguay,2011,Western Australia,200
1446,Venezuela,2011,Western Australia,540
1447,"S America, nec",2011,Western Australia,0
1448,Belize,2011,Western Australia,10
1449,Costa Rica,2011,Western Australia,50
1450,El Salvador,2011,Western Australia,"1,410"
1451,Guatemala,2011,Western Australia,30
1452,Honduras,2011,Western Australia,30
1453,Mexico,2011,Western Australia,280
1454,Nicaragua,2011,Western Australia,50
1455,Panama,2011,Western Australia,40
1456,Anguilla,2011,Western Australia,0
1457,Antigua/Barbuda,2011,Western Australia,10
1458,Aruba,2011,Western Australia,10
1459,Bahamas,2011,Western Australia,90
1460,Barbados,2011,Western Australia,60
1461,Cayman Islands,2011,Western Australia,20
1462,Cuba,2011,Western Australia,50
1463,Dominica,2011,Western Australia,0
1464,Dominican Rep,2011,Western Australia,20
1465,Grenada,2011,Western Australia,10
1466,Guadeloupe,2011,Western Australia,0
1467,Haiti,2011,Western Australia,10
1468,Jamaica,2011,Western Australia,150
1469,Martinique,2011,Western Australia,0
1470,Montserrat,2011,Western Australia,0
1471,Puerto Rico,2011,Western Australia,30
1472,St Kitts/Nevis,2011,Western Australia,0
1473,St Lucia,2011,Western Australia,0
1474,St Vinc/Grenad,2011,Western Australia,0
1475,Trinidad/Tobago,2011,Western Australia,520
1476,Turks/Caicos Is,2011,Western Australia,0
1477,"Virgin Is, Brit",2011,Western Australia,0
1478,"Virgin Is, US",2011,Western Australia,0
1479,St Barthelemy,2011,Western Australia,0
1480,St Martin (Fr),2011,Western Australia,0
1481,Bonaire/SE/Saba,2011,Western Australia,0
1482,Curacao,2011,Western Australia,20
1483,Sint Maarten Dp,2011,Western Australia,0
1484,Benin,2011,Western Australia,10
1485,Burkina Faso,2011,Western Australia,10
1486,Cameroon,2011,Western Australia,50
1487,Cabo Verde,2011,Western Australia,10
1488,Cent Africa Rep,2011,Western Australia,10
1489,Chad,2011,Western Australia,10
1490,"Congo, Rep",2011,Western Australia,210
1491,"Congo, Dem Rep",2011,Western Australia,520
1492,Cote d'Ivoire,2011,Western Australia,80
1493,Equator Guinea,2011,Western Australia,0
1494,Gabon,2011,Western Australia,10
1495,Gambia,2011,Western Australia,20
1496,Ghana,2011,Western Australia,510
1497,Guinea,2011,Western Australia,110
1498,Guinea-Bissau,2011,Western Australia,0
1499,Liberia,2011,Western Australia,580
1500,Mali,2011,Western Australia,10
1501,Mauritania,2011,Western Australia,20
1502,Niger,2011,Western Australia,0
1503,Nigeria,2011,Western Australia,840
1504,Sao Tome/Princ,2011,Western Australia,0
1505,Senegal,2011,Western Australia,60
1506,Sierra Leone,2011,Western Australia,490
1507,Togo,2011,Western Australia,50
1508,Angola,2011,Western Australia,80
1509,Botswana,2011,Western Australia,270
1510,Burundi,2011,Western Australia,370
1511,Comoros,2011,Western Australia,0
1512,Djibouti,2011,Western Australia,20
1513,Eritrea,2011,Western Australia,540
1514,Ethiopia,2011,Western Australia,"1,330"
1515,Kenya,2011,Western Australia,"5,170"
1516,Lesotho,2011,Western Australia,30
1517,Madagascar,2011,Western Australia,40
1518,Malawi,2011,Western Australia,290
1519,Mauritius,2011,Western Australia,"4,710"
1520,Mayotte,2011,Western Australia,0
1521,Mozambique,2011,Western Australia,220
1522,Namibia,2011,Western Australia,360
1523,Reunion,2011,Western Australia,70
1524,Rwanda,2011,Western Australia,150
1525,St Helena,2011,Western Australia,10
1526,Seychelles,2011,Western Australia,950
1527,Somalia,2011,Western Australia,"1,260"
1528,South Africa,2011,Western Australia,"39,800"
1529,Eswatini,2011,Western Australia,100
1530,Tanzania,2011,Western Australia,920
1531,Uganda,2011,Western Australia,620
1532,Zambia,2011,Western Australia,"2,490"
1533,Zimbabwe,2011,Western Australia,"11,420"
1534,"S & E Afr, nec",2011,Western Australia,0
1535,Inadequately described,2011,Western Australia,0
1536,Australia,2011,Tasmania,"447,290"
1537,Norfolk Island,2011,Tasmania,0
1538,"Aust E T, nec",2011,Tasmania,0
1539,New Zealand,2011,Tasmania,"5,460"
1540,New Caledonia,2011,Tasmania,10
1541,PNG,2011,Tasmania,360
1542,Solomon Islands,2011,Tasmania,20
1543,Vanuatu,2011,Tasmania,10
1544,Guam,2011,Tasmania,0
1545,Kiribati,2011,Tasmania,10
1546,Marshall Is,2011,Tasmania,10
1547,"Micronesia, F S",2011,Tasmania,10
1548,Nauru,2011,Tasmania,10
1549,N Mariana Is,2011,Tasmania,0
1550,Palau,2011,Tasmania,0
1551,Cook Islands,2011,Tasmania,20
1552,Fiji,2011,Tasmania,310
1553,French Poly,2011,Tasmania,0
1554,Niue,2011,Tasmania,0
1555,Samoa,2011,Tasmania,40
1556,Samoa American,2011,Tasmania,0
1557,Tokelau,2011,Tasmania,0
1558,Tonga,2011,Tasmania,40
1559,Tuvalu,2011,Tasmania,0
1560,Wallis/Futuna,2011,Tasmania,0
1561,Pitcairn Is,2011,Tasmania,0
1562,"Polynesia, nec",2011,Tasmania,0
1563,Adelie Land,2011,Tasmania,0
1564,Argentinian A T,2011,Tasmania,0
1565,Australian A T,2011,Tasmania,0
1566,British A T,2011,Tasmania,0
1567,Chilean A T,2011,Tasmania,0
1568,Queen Maud Land,2011,Tasmania,0
1569,Ross Dependency,2011,Tasmania,0
1570,England,2011,Tasmania,"20,930"
1571,Isle of Man,2011,Tasmania,30
1572,N'thern Ireland,2011,Tasmania,450
1573,Scotland,2011,Tasmania,"2,860"
1574,Wales,2011,Tasmania,750
1575,Guernsey,2011,Tasmania,10
1576,Jersey,2011,Tasmania,20
1577,Ireland,2011,Tasmania,770
1578,Austria,2011,Tasmania,380
1579,Belgium,2011,Tasmania,100
1580,France,2011,Tasmania,360
1581,Germany,2011,Tasmania,"2,550"
1582,Liechtenstein,2011,Tasmania,0
1583,Luxembourg,2011,Tasmania,0
1584,Monaco,2011,Tasmania,0
1585,Netherlands,2011,Tasmania,"2,770"
1586,Switzerland,2011,Tasmania,340
1587,Denmark,2011,Tasmania,210
1588,Faroe Islands,2011,Tasmania,0
1589,Finland,2011,Tasmania,170
1590,Greenland,2011,Tasmania,0
1591,Iceland,2011,Tasmania,10
1592,Norway,2011,Tasmania,60
1593,Sweden,2011,Tasmania,150
1594,Aland Islands,2011,Tasmania,0
1595,Andorra,2011,Tasmania,0
1596,Gibraltar,2011,Tasmania,0
1597,Holy See,2011,Tasmania,0
1598,Italy,2011,Tasmania,"1,070"
1599,Malta,2011,Tasmania,130
1600,Portugal,2011,Tasmania,40
1601,San Marino,2011,Tasmania,0
1602,Spain,2011,Tasmania,90
1603,Albania,2011,Tasmania,10
1604,Bosnia/Herzegov,2011,Tasmania,150
1605,Bulgaria,2011,Tasmania,20
1606,Croatia,2011,Tasmania,380
1607,Cyprus,2011,Tasmania,60
1608,North Macedonia,2011,Tasmania,40
1609,Greece,2011,Tasmania,610
1610,Moldova,2011,Tasmania,0
1611,Romania,2011,Tasmania,70
1612,Slovenia,2011,Tasmania,80
1613,Montenegro,2011,Tasmania,0
1614,Serbia,2011,Tasmania,180
1615,Kosovo,2011,Tasmania,10
1616,Belarus,2011,Tasmania,20
1617,Czechia,2011,Tasmania,230
1618,Estonia,2011,Tasmania,30
1619,Hungary,2011,Tasmania,260
1620,Latvia,2011,Tasmania,70
1621,Lithuania,2011,Tasmania,50
1622,Poland,2011,Tasmania,780
1623,Russia,2011,Tasmania,150
1624,Slovakia,2011,Tasmania,40
1625,Ukraine,2011,Tasmania,100
1626,Algeria,2011,Tasmania,10
1627,Egypt,2011,Tasmania,130
1628,Libya,2011,Tasmania,40
1629,Morocco,2011,Tasmania,20
1630,Sudan,2011,Tasmania,480
1631,Tunisia,2011,Tasmania,0
1632,Western Sahara,2011,Tasmania,0
1633,Sp North Africa,2011,Tasmania,0
1634,South Sudan,2011,Tasmania,80
1635,Bahrain,2011,Tasmania,20
1636,Gaza Str/W Bank,2011,Tasmania,10
1637,Iran,2011,Tasmania,220
1638,Iraq,2011,Tasmania,60
1639,Israel,2011,Tasmania,40
1640,Jordan,2011,Tasmania,10
1641,Kuwait,2011,Tasmania,10
1642,Lebanon,2011,Tasmania,70
1643,Oman,2011,Tasmania,10
1644,Qatar,2011,Tasmania,0
1645,Saudi Arabia,2011,Tasmania,180
1646,Syria,2011,Tasmania,70
1647,Turkey,2011,Tasmania,80
1648,Unit Arab Emir,2011,Tasmania,40
1649,Yemen,2011,Tasmania,0
1650,Myanmar,2011,Tasmania,290
1651,Cambodia,2011,Tasmania,20
1652,Laos,2011,Tasmania,30
1653,Thailand,2011,Tasmania,560
1654,Vietnam,2011,Tasmania,290
1655,Brunei,2011,Tasmania,10
1656,Indonesia,2011,Tasmania,270
1657,Malaysia,2011,Tasmania,"1,410"
1658,Philippines,2011,Tasmania,"1,410"
1659,Singapore,2011,Tasmania,520
1660,Timor-Leste,2011,Tasmania,10
1661,China,2011,Tasmania,"2,330"
1662,Hong Kong,2011,Tasmania,380
1663,Macau,2011,Tasmania,10
1664,Mongolia,2011,Tasmania,10
1665,Taiwan,2011,Tasmania,150
1666,Japan,2011,Tasmania,410
1667,"Korea, North",2011,Tasmania,0
1668,"Korea, South",2011,Tasmania,740
1669,Bangladesh,2011,Tasmania,60
1670,Bhutan,2011,Tasmania,430
1671,India,2011,Tasmania,"1,660"
1672,Maldives,2011,Tasmania,10
1673,Nepal,2011,Tasmania,330
1674,Pakistan,2011,Tasmania,130
1675,Sri Lanka,2011,Tasmania,330
1676,Afghanistan,2011,Tasmania,50
1677,Armenia,2011,Tasmania,0
1678,Azerbaijan,2011,Tasmania,0
1679,Georgia,2011,Tasmania,0
1680,Kazakhstan,2011,Tasmania,0
1681,Kyrgyzstan,2011,Tasmania,0
1682,Tajikistan,2011,Tasmania,0
1683,Turkmenistan,2011,Tasmania,0
1684,Uzbekistan,2011,Tasmania,0
1685,Bermuda,2011,Tasmania,10
1686,Canada,2011,Tasmania,880
1687,St Pierre/Mique,2011,Tasmania,0
1688,USA,2011,Tasmania,"1,720"
1689,Argentina,2011,Tasmania,70
1690,Bolivia,2011,Tasmania,10
1691,Brazil,2011,Tasmania,80
1692,Chile,2011,Tasmania,220
1693,Colombia,2011,Tasmania,40
1694,Ecuador,2011,Tasmania,10
1695,Falkland Is,2011,Tasmania,10
1696,French Guiana,2011,Tasmania,0
1697,Guyana,2011,Tasmania,10
1698,Paraguay,2011,Tasmania,0
1699,Peru,2011,Tasmania,50
1700,Suriname,2011,Tasmania,0
1701,Uruguay,2011,Tasmania,30
1702,Venezuela,2011,Tasmania,10
1703,"S America, nec",2011,Tasmania,0
1704,Belize,2011,Tasmania,0
1705,Costa Rica,2011,Tasmania,10
1706,El Salvador,2011,Tasmania,210
1707,Guatemala,2011,Tasmania,0
1708,Honduras,2011,Tasmania,0
1709,Mexico,2011,Tasmania,30
1710,Nicaragua,2011,Tasmania,0
1711,Panama,2011,Tasmania,0
1712,Anguilla,2011,Tasmania,0
1713,Antigua/Barbuda,2011,Tasmania,0
1714,Aruba,2011,Tasmania,0
1715,Bahamas,2011,Tasmania,0
1716,Barbados,2011,Tasmania,0
1717,Cayman Islands,2011,Tasmania,0
1718,Cuba,2011,Tasmania,0
1719,Dominica,2011,Tasmania,0
1720,Dominican Rep,2011,Tasmania,0
1721,Grenada,2011,Tasmania,0
1722,Guadeloupe,2011,Tasmania,0
1723,Haiti,2011,Tasmania,0
1724,Jamaica,2011,Tasmania,10
1725,Martinique,2011,Tasmania,0
1726,Montserrat,2011,Tasmania,0
1727,Puerto Rico,2011,Tasmania,0
1728,St Kitts/Nevis,2011,Tasmania,0
1729,St Lucia,2011,Tasmania,0
1730,St Vinc/Grenad,2011,Tasmania,0
1731,Trinidad/Tobago,2011,Tasmania,20
1732,Turks/Caicos Is,2011,Tasmania,0
1733,"Virgin Is, Brit",2011,Tasmania,0
1734,"Virgin Is, US",2011,Tasmania,0
1735,St Barthelemy,2011,Tasmania,0
1736,St Martin (Fr),2011,Tasmania,0
1737,Bonaire/SE/Saba,2011,Tasmania,0
1738,Curacao,2011,Tasmania,0
1739,Sint Maarten Dp,2011,Tasmania,0
1740,Benin,2011,Tasmania,0
1741,Burkina Faso,2011,Tasmania,0
1742,Cameroon,2011,Tasmania,10
1743,Cabo Verde,2011,Tasmania,0
1744,Cent Africa Rep,2011,Tasmania,0
1745,Chad,2011,Tasmania,0
1746,"Congo, Rep",2011,Tasmania,60
1747,"Congo, Dem Rep",2011,Tasmania,110
1748,Cote d'Ivoire,2011,Tasmania,10
1749,Equator Guinea,2011,Tasmania,0
1750,Gabon,2011,Tasmania,0
1751,Gambia,2011,Tasmania,0
1752,Ghana,2011,Tasmania,30
1753,Guinea,2011,Tasmania,10
1754,Guinea-Bissau,2011,Tasmania,0
1755,Liberia,2011,Tasmania,40
1756,Mali,2011,Tasmania,0
1757,Mauritania,2011,Tasmania,0
1758,Niger,2011,Tasmania,0
1759,Nigeria,2011,Tasmania,80
1760,Sao Tome/Princ,2011,Tasmania,0
1761,Senegal,2011,Tasmania,0
1762,Sierra Leone,2011,Tasmania,100
1763,Togo,2011,Tasmania,0
1764,Angola,2011,Tasmania,0
1765,Botswana,2011,Tasmania,20
1766,Burundi,2011,Tasmania,40
1767,Comoros,2011,Tasmania,0
1768,Djibouti,2011,Tasmania,0
1769,Eritrea,2011,Tasmania,70
1770,Ethiopia,2011,Tasmania,240
1771,Kenya,2011,Tasmania,170
1772,Lesotho,2011,Tasmania,0
1773,Madagascar,2011,Tasmania,0
1774,Malawi,2011,Tasmania,20
1775,Mauritius,2011,Tasmania,60
1776,Mayotte,2011,Tasmania,0
1777,Mozambique,2011,Tasmania,0
1778,Namibia,2011,Tasmania,20
1779,Reunion,2011,Tasmania,0
1780,Rwanda,2011,Tasmania,30
1781,St Helena,2011,Tasmania,0
1782,Seychelles,2011,Tasmania,10
1783,Somalia,2011,Tasmania,10
1784,South Africa,2011,Tasmania,"1,690"
1785,Eswatini,2011,Tasmania,10
1786,Tanzania,2011,Tasmania,50
1787,Uganda,2011,Tasmania,100
1788,Zambia,2011,Tasmania,100
1789,Zimbabwe,2011,Tasmania,350
1790,"S & E Afr, nec",2011,Tasmania,0
1791,Inadequately described,2011,Tasmania,0
1792,Australia,2011,Northern Territory,"187,680"
1793,Norfolk Island,2011,Northern Territory,0
1794,"Aust E T, nec",2011,Northern Territory,0
1795,New Zealand,2011,Northern Territory,"4,840"
1796,New Caledonia,2011,Northern Territory,10
1797,PNG,2011,Northern Territory,760
1798,Solomon Islands,2011,Northern Territory,50
1799,Vanuatu,2011,Northern Territory,30
1800,Guam,2011,Northern Territory,0
1801,Kiribati,2011,Northern Territory,20
1802,Marshall Is,2011,Northern Territory,0
1803,"Micronesia, F S",2011,Northern Territory,0
1804,Nauru,2011,Northern Territory,10
1805,N Mariana Is,2011,Northern Territory,0
1806,Palau,2011,Northern Territory,0
1807,Cook Islands,2011,Northern Territory,40
1808,Fiji,2011,Northern Territory,360
1809,French Poly,2011,Northern Territory,10
1810,Niue,2011,Northern Territory,0
1811,Samoa,2011,Northern Territory,40
1812,Samoa American,2011,Northern Territory,0
1813,Tokelau,2011,Northern Territory,20
1814,Tonga,2011,Northern Territory,70
1815,Tuvalu,2011,Northern Territory,0
1816,Wallis/Futuna,2011,Northern Territory,0
1817,Pitcairn Is,2011,Northern Territory,0
1818,"Polynesia, nec",2011,Northern Territory,0
1819,Adelie Land,2011,Northern Territory,0
1820,Argentinian A T,2011,Northern Territory,0
1821,Australian A T,2011,Northern Territory,0
1822,British A T,2011,Northern Territory,0
1823,Chilean A T,2011,Northern Territory,0
1824,Queen Maud Land,2011,Northern Territory,0
1825,Ross Dependency,2011,Northern Territory,0
1826,England,2011,Northern Territory,"6,350"
1827,Isle of Man,2011,Northern Territory,10
1828,N'thern Ireland,2011,Northern Territory,150
1829,Scotland,2011,Northern Territory,940
1830,Wales,2011,Northern Territory,190
1831,Guernsey,2011,Northern Territory,0
1832,Jersey,2011,Northern Territory,10
1833,Ireland,2011,Northern Territory,820
1834,Austria,2011,Northern Territory,130
1835,Belgium,2011,Northern Territory,60
1836,France,2011,Northern Territory,310
1837,Germany,2011,Northern Territory,"1,240"
1838,Liechtenstein,2011,Northern Territory,0
1839,Luxembourg,2011,Northern Territory,0
1840,Monaco,2011,Northern Territory,0
1841,Netherlands,2011,Northern Territory,590
1842,Switzerland,2011,Northern Territory,180
1843,Denmark,2011,Northern Territory,140
1844,Faroe Islands,2011,Northern Territory,0
1845,Finland,2011,Northern Territory,70
1846,Greenland,2011,Northern Territory,0
1847,Iceland,2011,Northern Territory,0
1848,Norway,2011,Northern Territory,40
1849,Sweden,2011,Northern Territory,100
1850,Aland Islands,2011,Northern Territory,0
1851,Andorra,2011,Northern Territory,0
1852,Gibraltar,2011,Northern Territory,10
1853,Holy See,2011,Northern Territory,0
1854,Italy,2011,Northern Territory,550
1855,Malta,2011,Northern Territory,60
1856,Portugal,2011,Northern Territory,200
1857,San Marino,2011,Northern Territory,0
1858,Spain,2011,Northern Territory,110
1859,Albania,2011,Northern Territory,0
1860,Bosnia/Herzegov,2011,Northern Territory,60
1861,Bulgaria,2011,Northern Territory,20
1862,Croatia,2011,Northern Territory,70
1863,Cyprus,2011,Northern Territory,180
1864,North Macedonia,2011,Northern Territory,30
1865,Greece,2011,Northern Territory,"1,420"
1866,Moldova,2011,Northern Territory,0
1867,Romania,2011,Northern Territory,30
1868,Slovenia,2011,Northern Territory,40
1869,Montenegro,2011,Northern Territory,0
1870,Serbia,2011,Northern Territory,70
1871,Kosovo,2011,Northern Territory,10
1872,Belarus,2011,Northern Territory,0
1873,Czechia,2011,Northern Territory,100
1874,Estonia,2011,Northern Territory,40
1875,Hungary,2011,Northern Territory,90
1876,Latvia,2011,Northern Territory,20
1877,Lithuania,2011,Northern Territory,10
1878,Poland,2011,Northern Territory,140
1879,Russia,2011,Northern Territory,50
1880,Slovakia,2011,Northern Territory,10
1881,Ukraine,2011,Northern Territory,20
1882,Algeria,2011,Northern Territory,10
1883,Egypt,2011,Northern Territory,70
1884,Libya,2011,Northern Territory,0
1885,Morocco,2011,Northern Territory,10
1886,Sudan,2011,Northern Territory,210
1887,Tunisia,2011,Northern Territory,10
1888,Western Sahara,2011,Northern Territory,0
1889,Sp North Africa,2011,Northern Territory,0
1890,South Sudan,2011,Northern Territory,80
1891,Bahrain,2011,Northern Territory,10
1892,Gaza Str/W Bank,2011,Northern Territory,10
1893,Iran,2011,Northern Territory,470
1894,Iraq,2011,Northern Territory,120
1895,Israel,2011,Northern Territory,20
1896,Jordan,2011,Northern Territory,10
1897,Kuwait,2011,Northern Territory,20
1898,Lebanon,2011,Northern Territory,60
1899,Oman,2011,Northern Territory,10
1900,Qatar,2011,Northern Territory,0
1901,Saudi Arabia,2011,Northern Territory,30
1902,Syria,2011,Northern Territory,10
1903,Turkey,2011,Northern Territory,50
1904,Unit Arab Emir,2011,Northern Territory,30
1905,Yemen,2011,Northern Territory,0
1906,Myanmar,2011,Northern Territory,230
1907,Cambodia,2011,Northern Territory,190
1908,Laos,2011,Northern Territory,50
1909,Thailand,2011,Northern Territory,900
1910,Vietnam,2011,Northern Territory,820
1911,Brunei,2011,Northern Territory,30
1912,Indonesia,2011,Northern Territory,"1,270"
1913,Malaysia,2011,Northern Territory,780
1914,Philippines,2011,Northern Territory,"4,430"
1915,Singapore,2011,Northern Territory,300
1916,Timor-Leste,2011,Northern Territory,"1,260"
1917,China,2011,Northern Territory,"1,130"
1918,Hong Kong,2011,Northern Territory,280
1919,Macau,2011,Northern Territory,10
1920,Mongolia,2011,Northern Territory,10
1921,Taiwan,2011,Northern Territory,310
1922,Japan,2011,Northern Territory,200
1923,"Korea, North",2011,Northern Territory,0
1924,"Korea, South",2011,Northern Territory,380
1925,Bangladesh,2011,Northern Territory,210
1926,Bhutan,2011,Northern Territory,20
1927,India,2011,Northern Territory,"2,390"
1928,Maldives,2011,Northern Territory,0
1929,Nepal,2011,Northern Territory,420
1930,Pakistan,2011,Northern Territory,240
1931,Sri Lanka,2011,Northern Territory,580
1932,Afghanistan,2011,Northern Territory,230
1933,Armenia,2011,Northern Territory,0
1934,Azerbaijan,2011,Northern Territory,0
1935,Georgia,2011,Northern Territory,0
1936,Kazakhstan,2011,Northern Territory,0
1937,Kyrgyzstan,2011,Northern Territory,0
1938,Tajikistan,2011,Northern Territory,0
1939,Turkmenistan,2011,Northern Territory,0
1940,Uzbekistan,2011,Northern Territory,0
1941,Bermuda,2011,Northern Territory,0
1942,Canada,2011,Northern Territory,430
1943,St Pierre/Mique,2011,Northern Territory,0
1944,USA,2011,Northern Territory,"1,380"
1945,Argentina,2011,Northern Territory,40
1946,Bolivia,2011,Northern Territory,10
1947,Brazil,2011,Northern Territory,90
1948,Chile,2011,Northern Territory,50
1949,Colombia,2011,Northern Territory,50
1950,Ecuador,2011,Northern Territory,0
1951,Falkland Is,2011,Northern Territory,10
1952,French Guiana,2011,Northern Territory,0
1953,Guyana,2011,Northern Territory,10
1954,Paraguay,2011,Northern Territory,0
1955,Peru,2011,Northern Territory,30
1956,Suriname,2011,Northern Territory,0
1957,Uruguay,2011,Northern Territory,10
1958,Venezuela,2011,Northern Territory,20
1959,"S America, nec",2011,Northern Territory,0
1960,Belize,2011,Northern Territory,0
1961,Costa Rica,2011,Northern Territory,0
1962,El Salvador,2011,Northern Territory,20
1963,Guatemala,2011,Northern Territory,10
1964,Honduras,2011,Northern Territory,0
1965,Mexico,2011,Northern Territory,10
1966,Nicaragua,2011,Northern Territory,0
1967,Panama,2011,Northern Territory,10
1968,Anguilla,2011,Northern Territory,0
1969,Antigua/Barbuda,2011,Northern Territory,0
1970,Aruba,2011,Northern Territory,0
1971,Bahamas,2011,Northern Territory,10
1972,Barbados,2011,Northern Territory,0
1973,Cayman Islands,2011,Northern Territory,0
1974,Cuba,2011,Northern Territory,0
1975,Dominica,2011,Northern Territory,0
1976,Dominican Rep,2011,Northern Territory,10
1977,Grenada,2011,Northern Territory,0
1978,Guadeloupe,2011,Northern Territory,0
1979,Haiti,2011,Northern Territory,0
1980,Jamaica,2011,Northern Territory,20
1981,Martinique,2011,Northern Territory,0
1982,Montserrat,2011,Northern Territory,0
1983,Puerto Rico,2011,Northern Territory,10
1984,St Kitts/Nevis,2011,Northern Territory,0
1985,St Lucia,2011,Northern Territory,0
1986,St Vinc/Grenad,2011,Northern Territory,0
1987,Trinidad/Tobago,2011,Northern Territory,10
1988,Turks/Caicos Is,2011,Northern Territory,0
1989,"Virgin Is, Brit",2011,Northern Territory,0
1990,"Virgin Is, US",2011,Northern Territory,0
1991,St Barthelemy,2011,Northern Territory,0
1992,St Martin (Fr),2011,Northern Territory,0
1993,Bonaire/SE/Saba,2011,Northern Territory,0
1994,Curacao,2011,Northern Territory,0
1995,Sint Maarten Dp,2011,Northern Territory,0
1996,Benin,2011,Northern Territory,0
1997,Burkina Faso,2011,Northern Territory,0
1998,Cameroon,2011,Northern Territory,10
1999,Cabo Verde,2011,Northern Territory,0
2000,Cent Africa Rep,2011,Northern Territory,0
2001,Chad,2011,Northern Territory,0
2002,"Congo, Rep",2011,Northern Territory,30
2003,"Congo, Dem Rep",2011,Northern Territory,70
2004,Cote d'Ivoire,2011,Northern Territory,0
2005,Equator Guinea,2011,Northern Territory,0
2006,Gabon,2011,Northern Territory,0
2007,Gambia,2011,Northern Territory,0
2008,Ghana,2011,Northern Territory,40
2009,Guinea,2011,Northern Territory,10
2010,Guinea-Bissau,2011,Northern Territory,0
2011,Liberia,2011,Northern Territory,80
2012,Mali,2011,Northern Territory,0
2013,Mauritania,2011,Northern Territory,0
2014,Niger,2011,Northern Territory,0
2015,Nigeria,2011,Northern Territory,60
2016,Sao Tome/Princ,2011,Northern Territory,0
2017,Senegal,2011,Northern Territory,0
2018,Sierra Leone,2011,Northern Territory,10
2019,Togo,2011,Northern Territory,0
2020,Angola,2011,Northern Territory,10
2021,Botswana,2011,Northern Territory,20
2022,Burundi,2011,Northern Territory,10
2023,Comoros,2011,Northern Territory,0
2024,Djibouti,2011,Northern Territory,0
2025,Eritrea,2011,Northern Territory,0
2026,Ethiopia,2011,Northern Territory,40
2027,Kenya,2011,Northern Territory,150
2028,Lesotho,2011,Northern Territory,0
2029,Madagascar,2011,Northern Territory,0
2030,Malawi,2011,Northern Territory,20
2031,Mauritius,2011,Northern Territory,50
2032,Mayotte,2011,Northern Territory,0
2033,Mozambique,2011,Northern Territory,30
2034,Namibia,2011,Northern Territory,20
2035,Reunion,2011,Northern Territory,0
2036,Rwanda,2011,Northern Territory,0
2037,St Helena,2011,Northern Territory,0
2038,Seychelles,2011,Northern Territory,40
2039,Somalia,2011,Northern Territory,30
2040,South Africa,2011,Northern Territory,900
2041,Eswatini,2011,Northern Territory,0
2042,Tanzania,2011,Northern Territory,40
2043,Uganda,2011,Northern Territory,40
2044,Zambia,2011,Northern Territory,70
2045,Zimbabwe,2011,Northern Territory,740
2046,"S & E Afr, nec",2011,Northern Territory,0
2047,Inadequately described,2011,Northern Territory,0
2048,Australia,2011,Australian Capital Territory,"271,990"
2049,Norfolk Island,2011,Australian Capital Territory,0
2050,"Aust E T, nec",2011,Australian Capital Territory,0
2051,New Zealand,2011,Australian Capital Territory,"4,790"
2052,New Caledonia,2011,Australian Capital Territory,20
2053,PNG,2011,Australian Capital Territory,800
2054,Solomon Islands,2011,Australian Capital Territory,50
2055,Vanuatu,2011,Australian Capital Territory,30
2056,Guam,2011,Australian Capital Territory,10
2057,Kiribati,2011,Australian Capital Territory,10
2058,Marshall Is,2011,Australian Capital Territory,0
2059,"Micronesia, F S",2011,Australian Capital Territory,0
2060,Nauru,2011,Australian Capital Territory,10
2061,N Mariana Is,2011,Australian Capital Territory,0
2062,Palau,2011,Australian Capital Territory,0
2063,Cook Islands,2011,Australian Capital Territory,30
2064,Fiji,2011,Australian Capital Territory,920
2065,French Poly,2011,Australian Capital Territory,0
