,birth_country,year,destination,values
2060,Nauru,2016,Australian Capital Territory,10
2061,N Mariana Is,2016,Australian Capital Territory,0
2062,Palau,2016,Australian Capital Territory,0
2063,Cook Islands,2016,Australian Capital Territory,30
2064,Fiji,2016,Australian Capital Territory,"1,070"
2065,French Poly,2016,Australian Capital Territory,10
2066,Niue,2016,Australian Capital Territory,10
2067,Samoa,2016,Australian Capital Territory,290
2068,Samoa American,2016,Australian Capital Territory,10
2069,Tokelau,2016,Australian Capital Territory,0
2070,Tonga,2016,Australian Capital Territory,260
2071,Tuvalu,2016,Australian Capital Territory,10
2072,Wallis/Futuna,2016,Australian Capital Territory,0
2073,Pitcairn Is,2016,Australian Capital Territory,0
2074,"Polynesia, nec",2016,Australian Capital Territory,0
2075,Adelie Land,2016,Australian Capital Territory,0
2076,Argentinian A T,2016,Australian Capital Territory,0
2077,Australian A T,2016,Australian Capital Territory,0
2078,British A T,2016,Australian Capital Territory,0
2079,Chilean A T,2016,Australian Capital Territory,0
2080,Queen Maud Land,2016,Australian Capital Territory,0
2081,Ross Dependency,2016,Australian Capital Territory,0
2082,England,2016,Australian Capital Territory,"13,330"
2083,Isle of Man,2016,Australian Capital Territory,20
2084,N'thern Ireland,2016,Australian Capital Territory,360
2085,Scotland,2016,Australian Capital Territory,"2,010"
2086,Wales,2016,Australian Capital Territory,490
2087,Guernsey,2016,Australian Capital Territory,20
2088,Jersey,2016,Australian Capital Territory,10
2089,Ireland,2016,Australian Capital Territory,930
2090,Austria,2016,Australian Capital Territory,460
2091,Belgium,2016,Australian Capital Territory,170
2092,France,2016,Australian Capital Territory,740
2093,Germany,2016,Australian Capital Territory,"2,460"
2094,Liechtenstein,2016,Australian Capital Territory,0
2095,Luxembourg,2016,Australian Capital Territory,0
2096,Monaco,2016,Australian Capital Territory,0
2097,Netherlands,2016,Australian Capital Territory,"1,120"
2098,Switzerland,2016,Australian Capital Territory,280
2099,Denmark,2016,Australian Capital Territory,140
2100,Faroe Islands,2016,Australian Capital Territory,0
2101,Finland,2016,Australian Capital Territory,520
2102,Greenland,2016,Australian Capital Territory,0
2103,Iceland,2016,Australian Capital Territory,0
2104,Norway,2016,Australian Capital Territory,90
2105,Sweden,2016,Australian Capital Territory,200
2106,Aland Islands,2016,Australian Capital Territory,0
2107,Andorra,2016,Australian Capital Territory,0
2108,Gibraltar,2016,Australian Capital Territory,10
2109,Holy See,2016,Australian Capital Territory,0
2110,Italy,2016,Australian Capital Territory,"2,130"
2111,Malta,2016,Australian Capital Territory,300
2112,Portugal,2016,Australian Capital Territory,270
2113,San Marino,2016,Australian Capital Territory,0
2114,Spain,2016,Australian Capital Territory,590
2115,Albania,2016,Australian Capital Territory,20
2116,Bosnia/Herzegov,2016,Australian Capital Territory,560
2117,Bulgaria,2016,Australian Capital Territory,40
2118,Croatia,2016,Australian Capital Territory,"1,670"
2119,Cyprus,2016,Australian Capital Territory,140
2120,North Macedonia,2016,Australian Capital Territory,580
2121,Greece,2016,Australian Capital Territory,"1,170"
2122,Moldova,2016,Australian Capital Territory,10
2123,Romania,2016,Australian Capital Territory,190
2124,Slovenia,2016,Australian Capital Territory,180
2125,Montenegro,2016,Australian Capital Territory,10
2126,Serbia,2016,Australian Capital Territory,680
2127,Kosovo,2016,Australian Capital Territory,10
2128,Belarus,2016,Australian Capital Territory,20
2129,Czechia,2016,Australian Capital Territory,230
2130,Estonia,2016,Australian Capital Territory,50
2131,Hungary,2016,Australian Capital Territory,350
2132,Latvia,2016,Australian Capital Territory,130
2133,Lithuania,2016,Australian Capital Territory,50
2134,Poland,2016,Australian Capital Territory,"1,110"
2135,Russia,2016,Australian Capital Territory,500
2136,Slovakia,2016,Australian Capital Territory,90
2137,Ukraine,2016,Australian Capital Territory,200
2138,Algeria,2016,Australian Capital Territory,50
2139,Egypt,2016,Australian Capital Territory,490
2140,Libya,2016,Australian Capital Territory,50
2141,Morocco,2016,Australian Capital Territory,50
2142,Sudan,2016,Australian Capital Territory,320
2143,Tunisia,2016,Australian Capital Territory,20
2144,Western Sahara,2016,Australian Capital Territory,0
2145,Sp North Africa,2016,Australian Capital Territory,0
2146,South Sudan,2016,Australian Capital Territory,230
2147,Bahrain,2016,Australian Capital Territory,30
2148,Gaza Str/W Bank,2016,Australian Capital Territory,70
2149,Iran,2016,Australian Capital Territory,930
2150,Iraq,2016,Australian Capital Territory,580
2151,Israel,2016,Australian Capital Territory,150
2152,Jordan,2016,Australian Capital Territory,190
2153,Kuwait,2016,Australian Capital Territory,100
2154,Lebanon,2016,Australian Capital Territory,460
2155,Oman,2016,Australian Capital Territory,30
2156,Qatar,2016,Australian Capital Territory,30
2157,Saudi Arabia,2016,Australian Capital Territory,330
2158,Syria,2016,Australian Capital Territory,100
2159,Turkey,2016,Australian Capital Territory,260
2160,Unit Arab Emir,2016,Australian Capital Territory,210
2161,Yemen,2016,Australian Capital Territory,30
2162,Myanmar,2016,Australian Capital Territory,620
2163,Cambodia,2016,Australian Capital Territory,390
2164,Laos,2016,Australian Capital Territory,700
2165,Thailand,2016,Australian Capital Territory,"1,390"
2166,Vietnam,2016,Australian Capital Territory,"3,610"
2167,Brunei,2016,Australian Capital Territory,50
2168,Indonesia,2016,Australian Capital Territory,"1,360"
2169,Malaysia,2016,Australian Capital Territory,"2,620"
2170,Philippines,2016,Australian Capital Territory,"3,960"
2171,Singapore,2016,Australian Capital Territory,"1,070"
2172,Timor-Leste,2016,Australian Capital Territory,40
2173,China,2016,Australian Capital Territory,"11,930"
2174,Hong Kong,2016,Australian Capital Territory,"1,830"
2175,Macau,2016,Australian Capital Territory,30
2176,Mongolia,2016,Australian Capital Territory,100
2177,Taiwan,2016,Australian Capital Territory,560
2178,Japan,2016,Australian Capital Territory,870
2179,"Korea, North",2016,Australian Capital Territory,0
2180,"Korea, South",2016,Australian Capital Territory,"2,500"
2181,Bangladesh,2016,Australian Capital Territory,"1,470"
2182,Bhutan,2016,Australian Capital Territory,610
2183,India,2016,Australian Capital Territory,"10,920"
2184,Maldives,2016,Australian Capital Territory,30
2185,Nepal,2016,Australian Capital Territory,800
2186,Pakistan,2016,Australian Capital Territory,"2,170"
2187,Sri Lanka,2016,Australian Capital Territory,"3,080"
2188,Afghanistan,2016,Australian Capital Territory,510
2189,Armenia,2016,Australian Capital Territory,10
2190,Azerbaijan,2016,Australian Capital Territory,10
2191,Georgia,2016,Australian Capital Territory,10
2192,Kazakhstan,2016,Australian Capital Territory,20
2193,Kyrgyzstan,2016,Australian Capital Territory,10
2194,Tajikistan,2016,Australian Capital Territory,10
2195,Turkmenistan,2016,Australian Capital Territory,0
2196,Uzbekistan,2016,Australian Capital Territory,30
2197,Bermuda,2016,Australian Capital Territory,10
2198,Canada,2016,Australian Capital Territory,"1,390"
2199,St Pierre/Mique,2016,Australian Capital Territory,0
2200,USA,2016,Australian Capital Territory,"3,300"
2201,Argentina,2016,Australian Capital Territory,290
2202,Bolivia,2016,Australian Capital Territory,20
2203,Brazil,2016,Australian Capital Territory,390
2204,Chile,2016,Australian Capital Territory,880
2205,Colombia,2016,Australian Capital Territory,270
2206,Ecuador,2016,Australian Capital Territory,80
2207,Falkland Is,2016,Australian Capital Territory,0
2208,French Guiana,2016,Australian Capital Territory,0
2209,Guyana,2016,Australian Capital Territory,10
2210,Paraguay,2016,Australian Capital Territory,10
2211,Peru,2016,Australian Capital Territory,240
2212,Suriname,2016,Australian Capital Territory,10
2213,Uruguay,2016,Australian Capital Territory,110
2214,Venezuela,2016,Australian Capital Territory,90
2215,"S America, nec",2016,Australian Capital Territory,0
2216,Belize,2016,Australian Capital Territory,0
2217,Costa Rica,2016,Australian Capital Territory,20
2218,El Salvador,2016,Australian Capital Territory,170
2219,Guatemala,2016,Australian Capital Territory,10
2220,Honduras,2016,Australian Capital Territory,0
2221,Mexico,2016,Australian Capital Territory,180
2222,Nicaragua,2016,Australian Capital Territory,30
2223,Panama,2016,Australian Capital Territory,0
2224,Anguilla,2016,Australian Capital Territory,0
2225,Antigua/Barbuda,2016,Australian Capital Territory,0
2226,Aruba,2016,Australian Capital Territory,0
2227,Bahamas,2016,Australian Capital Territory,0
2228,Barbados,2016,Australian Capital Territory,0
2229,Cayman Islands,2016,Australian Capital Territory,0
2230,Cuba,2016,Australian Capital Territory,10
2231,Dominica,2016,Australian Capital Territory,0
2232,Dominican Rep,2016,Australian Capital Territory,0
2233,Grenada,2016,Australian Capital Territory,0
2234,Guadeloupe,2016,Australian Capital Territory,0
2235,Haiti,2016,Australian Capital Territory,10
2236,Jamaica,2016,Australian Capital Territory,30
2237,Martinique,2016,Australian Capital Territory,0
2238,Montserrat,2016,Australian Capital Territory,0
2239,Puerto Rico,2016,Australian Capital Territory,0
2240,St Kitts/Nevis,2016,Australian Capital Territory,0
2241,St Lucia,2016,Australian Capital Territory,0
2242,St Vinc/Grenad,2016,Australian Capital Territory,0
2243,Trinidad/Tobago,2016,Australian Capital Territory,20
2244,Turks/Caicos Is,2016,Australian Capital Territory,0
2245,"Virgin Is, Brit",2016,Australian Capital Territory,0
2246,"Virgin Is, US",2016,Australian Capital Territory,0
2247,St Barthelemy,2016,Australian Capital Territory,0
2248,St Martin (Fr),2016,Australian Capital Territory,0
2249,Bonaire/SE/Saba,2016,Australian Capital Territory,0
2250,Curacao,2016,Australian Capital Territory,0
2251,Sint Maarten Dp,2016,Australian Capital Territory,0
2252,Benin,2016,Australian Capital Territory,0
2253,Burkina Faso,2016,Australian Capital Territory,0
2254,Cameroon,2016,Australian Capital Territory,30
2255,Cabo Verde,2016,Australian Capital Territory,0
2256,Cent Africa Rep,2016,Australian Capital Territory,0
2257,Chad,2016,Australian Capital Territory,0
2258,"Congo, Rep",2016,Australian Capital Territory,10
2259,"Congo, Dem Rep",2016,Australian Capital Territory,50
2260,Cote d'Ivoire,2016,Australian Capital Territory,10
2261,Equator Guinea,2016,Australian Capital Territory,0
2262,Gabon,2016,Australian Capital Territory,0
2263,Gambia,2016,Australian Capital Territory,0
2264,Ghana,2016,Australian Capital Territory,250
2265,Guinea,2016,Australian Capital Territory,10
2266,Guinea-Bissau,2016,Australian Capital Territory,0
2267,Liberia,2016,Australian Capital Territory,30
2268,Mali,2016,Australian Capital Territory,0
2269,Mauritania,2016,Australian Capital Territory,0
2270,Niger,2016,Australian Capital Territory,0
2271,Nigeria,2016,Australian Capital Territory,480
2272,Sao Tome/Princ,2016,Australian Capital Territory,0
2273,Senegal,2016,Australian Capital Territory,0
2274,Sierra Leone,2016,Australian Capital Territory,190
2275,Togo,2016,Australian Capital Territory,0
2276,Angola,2016,Australian Capital Territory,20
2277,Botswana,2016,Australian Capital Territory,40
2278,Burundi,2016,Australian Capital Territory,10
2279,Comoros,2016,Australian Capital Territory,0
2280,Djibouti,2016,Australian Capital Territory,0
2281,Eritrea,2016,Australian Capital Territory,80
2282,Ethiopia,2016,Australian Capital Territory,190
2283,Kenya,2016,Australian Capital Territory,510
2284,Lesotho,2016,Australian Capital Territory,0
2285,Madagascar,2016,Australian Capital Territory,0
2286,Malawi,2016,Australian Capital Territory,20
2287,Mauritius,2016,Australian Capital Territory,340
2288,Mayotte,2016,Australian Capital Territory,0
2289,Mozambique,2016,Australian Capital Territory,20
2290,Namibia,2016,Australian Capital Territory,30
2291,Reunion,2016,Australian Capital Territory,0
2292,Rwanda,2016,Australian Capital Territory,20
2293,St Helena,2016,Australian Capital Territory,0
2294,Seychelles,2016,Australian Capital Territory,10
2295,Somalia,2016,Australian Capital Territory,40
2296,South Africa,2016,Australian Capital Territory,"2,150"
2297,Eswatini,2016,Australian Capital Territory,10
2298,Tanzania,2016,Australian Capital Territory,70
2299,Uganda,2016,Australian Capital Territory,110
2300,Zambia,2016,Australian Capital Territory,120
2301,Zimbabwe,2016,Australian Capital Territory,730
2302,"S & E Afr, nec",2016,Australian Capital Territory,0
2303,Inadequately described,2016,Australian Capital Territory,0
