,birth_country,year,destination,values
2079,Chilean A T,2001,Australian Capital Territory,0
2080,Queen Maud Land,2001,Australian Capital Territory,0
2081,Ross Dependency,2001,Australian Capital Territory,0
2082,England,2001,Australian Capital Territory,"15,240"
2083,Isle of Man,2001,Australian Capital Territory,10
2084,N'thern Ireland,2001,Australian Capital Territory,370
2085,Scotland,2001,Australian Capital Territory,"2,590"
2086,Wales,2001,Australian Capital Territory,530
2087,Guernsey,2001,Australian Capital Territory,0
2088,Jersey,2001,Australian Capital Territory,20
2089,Ireland,2001,Australian Capital Territory,780
2090,Austria,2001,Australian Capital Territory,650
2091,Belgium,2001,Australian Capital Territory,160
2092,France,2001,Australian Capital Territory,480
2093,Germany,2001,Australian Capital Territory,"2,790"
2094,Liechtenstein,2001,Australian Capital Territory,0
2095,Luxembourg,2001,Australian Capital Territory,0
2096,Monaco,2001,Australian Capital Territory,0
2097,Netherlands,2001,Australian Capital Territory,"1,570"
2098,Switzerland,2001,Australian Capital Territory,280
2099,Denmark,2001,Australian Capital Territory,170
2100,Faroe Islands,2001,Australian Capital Territory,0
2101,Finland,2001,Australian Capital Territory,790
2102,Greenland,2001,Australian Capital Territory,0
2103,Iceland,2001,Australian Capital Territory,10
2104,Norway,2001,Australian Capital Territory,100
2105,Sweden,2001,Australian Capital Territory,130
2106,Aland Islands,2001,Australian Capital Territory,0
2107,Andorra,2001,Australian Capital Territory,0
2108,Gibraltar,2001,Australian Capital Territory,10
2109,Holy See,2001,Australian Capital Territory,0
2110,Italy,2001,Australian Capital Territory,"2,530"
2111,Malta,2001,Australian Capital Territory,380
2112,Portugal,2001,Australian Capital Territory,240
2113,San Marino,2001,Australian Capital Territory,0
2114,Spain,2001,Australian Capital Territory,650
2115,Albania,2001,Australian Capital Territory,0
2116,Bosnia/Herzegov,2001,Australian Capital Territory,480
2117,Bulgaria,2001,Australian Capital Territory,40
2118,Croatia,2001,Australian Capital Territory,"1,990"
2119,Cyprus,2001,Australian Capital Territory,140
2120,North Macedonia,2001,Australian Capital Territory,420
2121,Greece,2001,Australian Capital Territory,"1,450"
2122,Moldova,2001,Australian Capital Territory,0
2123,Romania,2001,Australian Capital Territory,160
2124,Slovenia,2001,Australian Capital Territory,250
2125,Montenegro,2001,Australian Capital Territory,140
2126,Serbia,2001,Australian Capital Territory,"1,160"
2127,Kosovo,2001,Australian Capital Territory,0
2128,Belarus,2001,Australian Capital Territory,10
2129,Czechia,2001,Australian Capital Territory,270
2130,Estonia,2001,Australian Capital Territory,70
2131,Hungary,2001,Australian Capital Territory,550
2132,Latvia,2001,Australian Capital Territory,200
2133,Lithuania,2001,Australian Capital Territory,100
2134,Poland,2001,Australian Capital Territory,"1,460"
2135,Russia,2001,Australian Capital Territory,300
2136,Slovakia,2001,Australian Capital Territory,80
2137,Ukraine,2001,Australian Capital Territory,180
2138,Algeria,2001,Australian Capital Territory,10
2139,Egypt,2001,Australian Capital Territory,250
2140,Libya,2001,Australian Capital Territory,20
2141,Morocco,2001,Australian Capital Territory,20
2142,Sudan,2001,Australian Capital Territory,40
2143,Tunisia,2001,Australian Capital Territory,0
2144,Western Sahara,2001,Australian Capital Territory,0
2145,Sp North Africa,2001,Australian Capital Territory,0
2146,South Sudan,2001,Australian Capital Territory,0
2147,Bahrain,2001,Australian Capital Territory,20
2148,Gaza Str/W Bank,2001,Australian Capital Territory,50
2149,Iran,2001,Australian Capital Territory,320
2150,Iraq,2001,Australian Capital Territory,90
2151,Israel,2001,Australian Capital Territory,70
2152,Jordan,2001,Australian Capital Territory,60
2153,Kuwait,2001,Australian Capital Territory,50
2154,Lebanon,2001,Australian Capital Territory,410
2155,Oman,2001,Australian Capital Territory,10
2156,Qatar,2001,Australian Capital Territory,10
2157,Saudi Arabia,2001,Australian Capital Territory,50
2158,Syria,2001,Australian Capital Territory,40
2159,Turkey,2001,Australian Capital Territory,170
2160,Unit Arab Emir,2001,Australian Capital Territory,50
2161,Yemen,2001,Australian Capital Territory,20
2162,Myanmar,2001,Australian Capital Territory,300
2163,Cambodia,2001,Australian Capital Territory,240
2164,Laos,2001,Australian Capital Territory,720
2165,Thailand,2001,Australian Capital Territory,750
2166,Vietnam,2001,Australian Capital Territory,"2,350"
2167,Brunei,2001,Australian Capital Territory,40
2168,Indonesia,2001,Australian Capital Territory,650
2169,Malaysia,2001,Australian Capital Territory,"1,740"
2170,Philippines,2001,Australian Capital Territory,"1,550"
2171,Singapore,2001,Australian Capital Territory,730
2172,Timor-Leste,2001,Australian Capital Territory,20
2173,China,2001,Australian Capital Territory,"2,200"
2174,Hong Kong,2001,Australian Capital Territory,"1,090"
2175,Macau,2001,Australian Capital Territory,20
2176,Mongolia,2001,Australian Capital Territory,10
2177,Taiwan,2001,Australian Capital Territory,230
2178,Japan,2001,Australian Capital Territory,520
2179,"Korea, North",2001,Australian Capital Territory,20
2180,"Korea, South",2001,Australian Capital Territory,670
2181,Bangladesh,2001,Australian Capital Territory,450
2182,Bhutan,2001,Australian Capital Territory,10
2183,India,2001,Australian Capital Territory,"1,930"
2184,Maldives,2001,Australian Capital Territory,10
2185,Nepal,2001,Australian Capital Territory,60
2186,Pakistan,2001,Australian Capital Territory,330
2187,Sri Lanka,2001,Australian Capital Territory,"1,660"
2188,Afghanistan,2001,Australian Capital Territory,180
2189,Armenia,2001,Australian Capital Territory,0
2190,Azerbaijan,2001,Australian Capital Territory,0
2191,Georgia,2001,Australian Capital Territory,10
2192,Kazakhstan,2001,Australian Capital Territory,10
2193,Kyrgyzstan,2001,Australian Capital Territory,0
2194,Tajikistan,2001,Australian Capital Territory,0
2195,Turkmenistan,2001,Australian Capital Territory,0
2196,Uzbekistan,2001,Australian Capital Territory,10
2197,Bermuda,2001,Australian Capital Territory,10
2198,Canada,2001,Australian Capital Territory,900
2199,St Pierre/Mique,2001,Australian Capital Territory,0
2200,USA,2001,Australian Capital Territory,"2,170"
2201,Argentina,2001,Australian Capital Territory,240
2202,Bolivia,2001,Australian Capital Territory,10
2203,Brazil,2001,Australian Capital Territory,170
2204,Chile,2001,Australian Capital Territory,810
2205,Colombia,2001,Australian Capital Territory,70
2206,Ecuador,2001,Australian Capital Territory,20
2207,Falkland Is,2001,Australian Capital Territory,10
2208,French Guiana,2001,Australian Capital Territory,0
2209,Guyana,2001,Australian Capital Territory,10
2210,Paraguay,2001,Australian Capital Territory,0
2211,Peru,2001,Australian Capital Territory,120
2212,Suriname,2001,Australian Capital Territory,0
2213,Uruguay,2001,Australian Capital Territory,100
2214,Venezuela,2001,Australian Capital Territory,40
2215,"S America, nec",2001,Australian Capital Territory,0
2216,Belize,2001,Australian Capital Territory,0
2217,Costa Rica,2001,Australian Capital Territory,10
2218,El Salvador,2001,Australian Capital Territory,170
2219,Guatemala,2001,Australian Capital Territory,0
2220,Honduras,2001,Australian Capital Territory,0
2221,Mexico,2001,Australian Capital Territory,60
2222,Nicaragua,2001,Australian Capital Territory,40
2223,Panama,2001,Australian Capital Territory,0
2224,Anguilla,2001,Australian Capital Territory,0
2225,Antigua/Barbuda,2001,Australian Capital Territory,0
2226,Aruba,2001,Australian Capital Territory,0
2227,Bahamas,2001,Australian Capital Territory,0
2228,Barbados,2001,Australian Capital Territory,0
2229,Cayman Islands,2001,Australian Capital Territory,0
2230,Cuba,2001,Australian Capital Territory,0
2231,Dominica,2001,Australian Capital Territory,0
2232,Dominican Rep,2001,Australian Capital Territory,0
2233,Grenada,2001,Australian Capital Territory,0
2234,Guadeloupe,2001,Australian Capital Territory,0
2235,Haiti,2001,Australian Capital Territory,10
2236,Jamaica,2001,Australian Capital Territory,40
2237,Martinique,2001,Australian Capital Territory,0
2238,Montserrat,2001,Australian Capital Territory,0
2239,Puerto Rico,2001,Australian Capital Territory,0
2240,St Kitts/Nevis,2001,Australian Capital Territory,0
2241,St Lucia,2001,Australian Capital Territory,0
2242,St Vinc/Grenad,2001,Australian Capital Territory,0
2243,Trinidad/Tobago,2001,Australian Capital Territory,30
2244,Turks/Caicos Is,2001,Australian Capital Territory,0
2245,"Virgin Is, Brit",2001,Australian Capital Territory,0
2246,"Virgin Is, US",2001,Australian Capital Territory,0
2247,St Barthelemy,2001,Australian Capital Territory,0
2248,St Martin (Fr),2001,Australian Capital Territory,0
2249,Bonaire/SE/Saba,2001,Australian Capital Territory,0
2250,Curacao,2001,Australian Capital Territory,0
2251,Sint Maarten Dp,2001,Australian Capital Territory,0
2252,Benin,2001,Australian Capital Territory,0
2253,Burkina Faso,2001,Australian Capital Territory,0
2254,Cameroon,2001,Australian Capital Territory,0
2255,Cabo Verde,2001,Australian Capital Territory,0
2256,Cent Africa Rep,2001,Australian Capital Territory,0
2257,Chad,2001,Australian Capital Territory,0
2258,"Congo, Rep",2001,Australian Capital Territory,10
2259,"Congo, Dem Rep",2001,Australian Capital Territory,10
2260,Cote d'Ivoire,2001,Australian Capital Territory,0
2261,Equator Guinea,2001,Australian Capital Territory,0
2262,Gabon,2001,Australian Capital Territory,0
2263,Gambia,2001,Australian Capital Territory,0
2264,Ghana,2001,Australian Capital Territory,130
2265,Guinea,2001,Australian Capital Territory,0
2266,Guinea-Bissau,2001,Australian Capital Territory,0
2267,Liberia,2001,Australian Capital Territory,0
2268,Mali,2001,Australian Capital Territory,0
2269,Mauritania,2001,Australian Capital Territory,0
2270,Niger,2001,Australian Capital Territory,0
2271,Nigeria,2001,Australian Capital Territory,50
2272,Sao Tome/Princ,2001,Australian Capital Territory,0
2273,Senegal,2001,Australian Capital Territory,0
2274,Sierra Leone,2001,Australian Capital Territory,10
2275,Togo,2001,Australian Capital Territory,0
2276,Angola,2001,Australian Capital Territory,10
2277,Botswana,2001,Australian Capital Territory,20
2278,Burundi,2001,Australian Capital Territory,0
2279,Comoros,2001,Australian Capital Territory,0
2280,Djibouti,2001,Australian Capital Territory,0
2281,Eritrea,2001,Australian Capital Territory,20
2282,Ethiopia,2001,Australian Capital Territory,70
2283,Kenya,2001,Australian Capital Territory,230
2284,Lesotho,2001,Australian Capital Territory,0
2285,Madagascar,2001,Australian Capital Territory,0
2286,Malawi,2001,Australian Capital Territory,20
2287,Mauritius,2001,Australian Capital Territory,130
2288,Mayotte,2001,Australian Capital Territory,0
2289,Mozambique,2001,Australian Capital Territory,30
2290,Namibia,2001,Australian Capital Territory,10
2291,Reunion,2001,Australian Capital Territory,0
2292,Rwanda,2001,Australian Capital Territory,0
2293,St Helena,2001,Australian Capital Territory,0
2294,Seychelles,2001,Australian Capital Territory,10
2295,Somalia,2001,Australian Capital Territory,30
2296,South Africa,2001,Australian Capital Territory,"1,010"
2297,Eswatini,2001,Australian Capital Territory,10
2298,Tanzania,2001,Australian Capital Territory,60
2299,Uganda,2001,Australian Capital Territory,50
2300,Zambia,2001,Australian Capital Territory,80
2301,Zimbabwe,2001,Australian Capital Territory,210
2302,"S & E Afr, nec",2001,Australian Capital Territory,0
2303,Inadequately described,2001,Australian Capital Territory,0
