,birth_country,year,destination,values
1438,Ecuador,1996,Western Australia,0
1439,Falkland Is,1996,Western Australia,0
1440,French Guiana,1996,Western Australia,0
1441,Guyana,1996,Western Australia,0
1442,Paraguay,1996,Western Australia,0
1443,Peru,1996,Western Australia,0
1444,Suriname,1996,Western Australia,0
1445,Uruguay,1996,Western Australia,200
1446,Venezuela,1996,Western Australia,0
1447,"S America, nec",1996,Western Australia,0
1448,Belize,1996,Western Australia,0
1449,Costa Rica,1996,Western Australia,0
1450,El Salvador,1996,Western Australia,0
1451,Guatemala,1996,Western Australia,0
1452,Honduras,1996,Western Australia,0
1453,Mexico,1996,Western Australia,0
1454,Nicaragua,1996,Western Australia,0
1455,Panama,1996,Western Australia,0
1456,Anguilla,1996,Western Australia,0
1457,Antigua/Barbuda,1996,Western Australia,0
1458,Aruba,1996,Western Australia,0
1459,Bahamas,1996,Western Australia,0
1460,Barbados,1996,Western Australia,0
1461,Cayman Islands,1996,Western Australia,0
1462,Cuba,1996,Western Australia,0
1463,Dominica,1996,Western Australia,0
1464,Dominican Rep,1996,Western Australia,0
1465,Grenada,1996,Western Australia,0
1466,Guadeloupe,1996,Western Australia,0
1467,Haiti,1996,Western Australia,0
1468,Jamaica,1996,Western Australia,0
1469,Martinique,1996,Western Australia,0
1470,Montserrat,1996,Western Australia,0
1471,Puerto Rico,1996,Western Australia,0
1472,St Kitts/Nevis,1996,Western Australia,0
1473,St Lucia,1996,Western Australia,0
1474,St Vinc/Grenad,1996,Western Australia,0
1475,Trinidad/Tobago,1996,Western Australia,0
1476,Turks/Caicos Is,1996,Western Australia,0
1477,"Virgin Is, Brit",1996,Western Australia,0
1478,"Virgin Is, US",1996,Western Australia,0
1479,St Barthelemy,1996,Western Australia,0
1480,St Martin (Fr),1996,Western Australia,0
1481,Bonaire/SE/Saba,1996,Western Australia,0
1482,Curacao,1996,Western Australia,0
1483,Sint Maarten Dp,1996,Western Australia,0
1484,Benin,1996,Western Australia,0
1485,Burkina Faso,1996,Western Australia,0
1486,Cameroon,1996,Western Australia,0
1487,Cabo Verde,1996,Western Australia,0
1488,Cent Africa Rep,1996,Western Australia,0
1489,Chad,1996,Western Australia,0
1490,"Congo, Rep",1996,Western Australia,0
1491,"Congo, Dem Rep",1996,Western Australia,0
1492,Cote d'Ivoire,1996,Western Australia,0
1493,Equator Guinea,1996,Western Australia,0
1494,Gabon,1996,Western Australia,0
1495,Gambia,1996,Western Australia,0
1496,Ghana,1996,Western Australia,0
1497,Guinea,1996,Western Australia,0
1498,Guinea-Bissau,1996,Western Australia,0
1499,Liberia,1996,Western Australia,0
1500,Mali,1996,Western Australia,0
1501,Mauritania,1996,Western Australia,0
1502,Niger,1996,Western Australia,0
1503,Nigeria,1996,Western Australia,0
1504,Sao Tome/Princ,1996,Western Australia,0
1505,Senegal,1996,Western Australia,0
1506,Sierra Leone,1996,Western Australia,0
1507,Togo,1996,Western Australia,0
1508,Angola,1996,Western Australia,0
1509,Botswana,1996,Western Australia,0
1510,Burundi,1996,Western Australia,0
1511,Comoros,1996,Western Australia,0
1512,Djibouti,1996,Western Australia,0
1513,Eritrea,1996,Western Australia,0
1514,Ethiopia,1996,Western Australia,0
1515,Kenya,1996,Western Australia,0
1516,Lesotho,1996,Western Australia,0
1517,Madagascar,1996,Western Australia,0
1518,Malawi,1996,Western Australia,0
1519,Mauritius,1996,Western Australia,"2,550"
1520,Mayotte,1996,Western Australia,0
1521,Mozambique,1996,Western Australia,0
1522,Namibia,1996,Western Australia,0
1523,Reunion,1996,Western Australia,0
1524,Rwanda,1996,Western Australia,0
1525,St Helena,1996,Western Australia,0
1526,Seychelles,1996,Western Australia,0
1527,Somalia,1996,Western Australia,0
1528,South Africa,1996,Western Australia,"12,830"
1529,Eswatini,1996,Western Australia,0
1530,Tanzania,1996,Western Australia,0
1531,Uganda,1996,Western Australia,0
1532,Zambia,1996,Western Australia,0
1533,Zimbabwe,1996,Western Australia,0
1534,"S & E Afr, nec",1996,Western Australia,0
1535,Inadequately described,1996,Western Australia,"178,370"
1536,Australia,1996,Tasmania,"405,160"
1537,Norfolk Island,1996,Tasmania,0
1538,"Aust E T, nec",1996,Tasmania,0
1539,New Zealand,1996,Tasmania,"3,670"
1540,New Caledonia,1996,Tasmania,0
1541,PNG,1996,Tasmania,300
1542,Solomon Islands,1996,Tasmania,0
1543,Vanuatu,1996,Tasmania,0
1544,Guam,1996,Tasmania,0
1545,Kiribati,1996,Tasmania,0
1546,Marshall Is,1996,Tasmania,0
1547,"Micronesia, F S",1996,Tasmania,0
1548,Nauru,1996,Tasmania,0
1549,N Mariana Is,1996,Tasmania,0
1550,Palau,1996,Tasmania,0
1551,Cook Islands,1996,Tasmania,0
1552,Fiji,1996,Tasmania,320
1553,French Poly,1996,Tasmania,0
1554,Niue,1996,Tasmania,0
1555,Samoa,1996,Tasmania,0
1556,Samoa American,1996,Tasmania,0
1557,Tokelau,1996,Tasmania,0
1558,Tonga,1996,Tasmania,0
1559,Tuvalu,1996,Tasmania,0
1560,Wallis/Futuna,1996,Tasmania,0
1561,Pitcairn Is,1996,Tasmania,0
1562,"Polynesia, nec",1996,Tasmania,0
1563,Adelie Land,1996,Tasmania,0
1564,Argentinian A T,1996,Tasmania,0
1565,Australian A T,1996,Tasmania,0
1566,British A T,1996,Tasmania,0
1567,Chilean A T,1996,Tasmania,0
1568,Queen Maud Land,1996,Tasmania,0
1569,Ross Dependency,1996,Tasmania,0
1570,England,1996,Tasmania,0
1571,Isle of Man,1996,Tasmania,0
1572,N'thern Ireland,1996,Tasmania,0
1573,Scotland,1996,Tasmania,0
1574,Wales,1996,Tasmania,0
1575,Guernsey,1996,Tasmania,0
1576,Jersey,1996,Tasmania,0
1577,Ireland,1996,Tasmania,590
1578,Austria,1996,Tasmania,420
1579,Belgium,1996,Tasmania,0
1580,France,1996,Tasmania,160
1581,Germany,1996,Tasmania,"2,140"
1582,Liechtenstein,1996,Tasmania,0
1583,Luxembourg,1996,Tasmania,0
1584,Monaco,1996,Tasmania,0
1585,Netherlands,1996,Tasmania,"2,900"
1586,Switzerland,1996,Tasmania,280
1587,Denmark,1996,Tasmania,170
1588,Faroe Islands,1996,Tasmania,0
1589,Finland,1996,Tasmania,160
1590,Greenland,1996,Tasmania,0
1591,Iceland,1996,Tasmania,0
1592,Norway,1996,Tasmania,0
1593,Sweden,1996,Tasmania,0
1594,Aland Islands,1996,Tasmania,0
1595,Andorra,1996,Tasmania,0
1596,Gibraltar,1996,Tasmania,0
1597,Holy See,1996,Tasmania,0
1598,Italy,1996,Tasmania,"1,230"
1599,Malta,1996,Tasmania,120
1600,Portugal,1996,Tasmania,20
1601,San Marino,1996,Tasmania,0
1602,Spain,1996,Tasmania,70
1603,Albania,1996,Tasmania,0
1604,Bosnia/Herzegov,1996,Tasmania,0
1605,Bulgaria,1996,Tasmania,0
1606,Croatia,1996,Tasmania,0
1607,Cyprus,1996,Tasmania,60
1608,North Macedonia,1996,Tasmania,0
1609,Greece,1996,Tasmania,650
1610,Moldova,1996,Tasmania,0
1611,Romania,1996,Tasmania,60
1612,Slovenia,1996,Tasmania,0
1613,Montenegro,1996,Tasmania,0
1614,Serbia,1996,Tasmania,0
1615,Kosovo,1996,Tasmania,0
1616,Belarus,1996,Tasmania,0
1617,Czechia,1996,Tasmania,0
1618,Estonia,1996,Tasmania,50
1619,Hungary,1996,Tasmania,300
1620,Latvia,1996,Tasmania,130
1621,Lithuania,1996,Tasmania,90
1622,Poland,1996,Tasmania,"1,150"
1623,Russia,1996,Tasmania,0
1624,Slovakia,1996,Tasmania,0
1625,Ukraine,1996,Tasmania,140
1626,Algeria,1996,Tasmania,0
1627,Egypt,1996,Tasmania,90
1628,Libya,1996,Tasmania,0
1629,Morocco,1996,Tasmania,0
1630,Sudan,1996,Tasmania,0
1631,Tunisia,1996,Tasmania,0
1632,Western Sahara,1996,Tasmania,0
1633,Sp North Africa,1996,Tasmania,0
1634,South Sudan,1996,Tasmania,0
1635,Bahrain,1996,Tasmania,0
1636,Gaza Str/W Bank,1996,Tasmania,0
1637,Iran,1996,Tasmania,100
1638,Iraq,1996,Tasmania,0
1639,Israel,1996,Tasmania,20
1640,Jordan,1996,Tasmania,0
1641,Kuwait,1996,Tasmania,0
1642,Lebanon,1996,Tasmania,80
1643,Oman,1996,Tasmania,0
1644,Qatar,1996,Tasmania,0
1645,Saudi Arabia,1996,Tasmania,0
1646,Syria,1996,Tasmania,0
1647,Turkey,1996,Tasmania,40
1648,Unit Arab Emir,1996,Tasmania,0
1649,Yemen,1996,Tasmania,0
1650,Myanmar,1996,Tasmania,30
1651,Cambodia,1996,Tasmania,10
1652,Laos,1996,Tasmania,180
1653,Thailand,1996,Tasmania,290
1654,Vietnam,1996,Tasmania,200
1655,Brunei,1996,Tasmania,0
1656,Indonesia,1996,Tasmania,220
1657,Malaysia,1996,Tasmania,0
1658,Philippines,1996,Tasmania,720
1659,Singapore,1996,Tasmania,310
1660,Timor-Leste,1996,Tasmania,0
1661,China,1996,Tasmania,410
1662,Hong Kong,1996,Tasmania,0
1663,Macau,1996,Tasmania,0
1664,Mongolia,1996,Tasmania,0
1665,Taiwan,1996,Tasmania,0
1666,Japan,1996,Tasmania,200
1667,"Korea, North",1996,Tasmania,0
1668,"Korea, South",1996,Tasmania,210
1669,Bangladesh,1996,Tasmania,0
1670,Bhutan,1996,Tasmania,0
1671,India,1996,Tasmania,500
1672,Maldives,1996,Tasmania,0
1673,Nepal,1996,Tasmania,0
1674,Pakistan,1996,Tasmania,0
1675,Sri Lanka,1996,Tasmania,200
1676,Afghanistan,1996,Tasmania,0
1677,Armenia,1996,Tasmania,0
1678,Azerbaijan,1996,Tasmania,0
1679,Georgia,1996,Tasmania,0
1680,Kazakhstan,1996,Tasmania,0
1681,Kyrgyzstan,1996,Tasmania,0
1682,Tajikistan,1996,Tasmania,0
1683,Turkmenistan,1996,Tasmania,0
1684,Uzbekistan,1996,Tasmania,0
1685,Bermuda,1996,Tasmania,0
1686,Canada,1996,Tasmania,510
1687,St Pierre/Mique,1996,Tasmania,0
1688,USA,1996,Tasmania,950
1689,Argentina,1996,Tasmania,40
1690,Bolivia,1996,Tasmania,0
1691,Brazil,1996,Tasmania,0
1692,Chile,1996,Tasmania,130
1693,Colombia,1996,Tasmania,0
1694,Ecuador,1996,Tasmania,0
1695,Falkland Is,1996,Tasmania,0
1696,French Guiana,1996,Tasmania,0
1697,Guyana,1996,Tasmania,0
1698,Paraguay,1996,Tasmania,0
1699,Peru,1996,Tasmania,0
1700,Suriname,1996,Tasmania,0
1701,Uruguay,1996,Tasmania,20
1702,Venezuela,1996,Tasmania,0
1703,"S America, nec",1996,Tasmania,0
1704,Belize,1996,Tasmania,0
1705,Costa Rica,1996,Tasmania,0
1706,El Salvador,1996,Tasmania,0
1707,Guatemala,1996,Tasmania,0
1708,Honduras,1996,Tasmania,0
1709,Mexico,1996,Tasmania,0
1710,Nicaragua,1996,Tasmania,0
1711,Panama,1996,Tasmania,0
1712,Anguilla,1996,Tasmania,0
1713,Antigua/Barbuda,1996,Tasmania,0
1714,Aruba,1996,Tasmania,0
1715,Bahamas,1996,Tasmania,0
1716,Barbados,1996,Tasmania,0
1717,Cayman Islands,1996,Tasmania,0
1718,Cuba,1996,Tasmania,0
1719,Dominica,1996,Tasmania,0
1720,Dominican Rep,1996,Tasmania,0
1721,Grenada,1996,Tasmania,0
1722,Guadeloupe,1996,Tasmania,0
1723,Haiti,1996,Tasmania,0
1724,Jamaica,1996,Tasmania,0
1725,Martinique,1996,Tasmania,0
1726,Montserrat,1996,Tasmania,0
1727,Puerto Rico,1996,Tasmania,0
1728,St Kitts/Nevis,1996,Tasmania,0
1729,St Lucia,1996,Tasmania,0
1730,St Vinc/Grenad,1996,Tasmania,0
1731,Trinidad/Tobago,1996,Tasmania,0
1732,Turks/Caicos Is,1996,Tasmania,0
1733,"Virgin Is, Brit",1996,Tasmania,0
1734,"Virgin Is, US",1996,Tasmania,0
1735,St Barthelemy,1996,Tasmania,0
1736,St Martin (Fr),1996,Tasmania,0
1737,Bonaire/SE/Saba,1996,Tasmania,0
1738,Curacao,1996,Tasmania,0
1739,Sint Maarten Dp,1996,Tasmania,0
1740,Benin,1996,Tasmania,0
1741,Burkina Faso,1996,Tasmania,0
1742,Cameroon,1996,Tasmania,0
1743,Cabo Verde,1996,Tasmania,0
1744,Cent Africa Rep,1996,Tasmania,0
1745,Chad,1996,Tasmania,0
1746,"Congo, Rep",1996,Tasmania,0
1747,"Congo, Dem Rep",1996,Tasmania,0
1748,Cote d'Ivoire,1996,Tasmania,0
1749,Equator Guinea,1996,Tasmania,0
1750,Gabon,1996,Tasmania,0
1751,Gambia,1996,Tasmania,0
1752,Ghana,1996,Tasmania,0
1753,Guinea,1996,Tasmania,0
1754,Guinea-Bissau,1996,Tasmania,0
1755,Liberia,1996,Tasmania,0
1756,Mali,1996,Tasmania,0
1757,Mauritania,1996,Tasmania,0
1758,Niger,1996,Tasmania,0
1759,Nigeria,1996,Tasmania,0
1760,Sao Tome/Princ,1996,Tasmania,0
1761,Senegal,1996,Tasmania,0
1762,Sierra Leone,1996,Tasmania,0
1763,Togo,1996,Tasmania,0
1764,Angola,1996,Tasmania,0
1765,Botswana,1996,Tasmania,0
1766,Burundi,1996,Tasmania,0
1767,Comoros,1996,Tasmania,0
1768,Djibouti,1996,Tasmania,0
1769,Eritrea,1996,Tasmania,0
1770,Ethiopia,1996,Tasmania,0
1771,Kenya,1996,Tasmania,0
1772,Lesotho,1996,Tasmania,0
1773,Madagascar,1996,Tasmania,0
1774,Malawi,1996,Tasmania,0
1775,Mauritius,1996,Tasmania,30
1776,Mayotte,1996,Tasmania,0
1777,Mozambique,1996,Tasmania,0
1778,Namibia,1996,Tasmania,0
1779,Reunion,1996,Tasmania,0
1780,Rwanda,1996,Tasmania,0
1781,St Helena,1996,Tasmania,0
1782,Seychelles,1996,Tasmania,0
1783,Somalia,1996,Tasmania,0
1784,South Africa,1996,Tasmania,780
1785,Eswatini,1996,Tasmania,0
1786,Tanzania,1996,Tasmania,0
1787,Uganda,1996,Tasmania,0
1788,Zambia,1996,Tasmania,0
1789,Zimbabwe,1996,Tasmania,0
1790,"S & E Afr, nec",1996,Tasmania,0
1791,Inadequately described,1996,Tasmania,"49,040"
1792,Australia,1996,Northern Territory,"146,840"
1793,Norfolk Island,1996,Northern Territory,0
1794,"Aust E T, nec",1996,Northern Territory,0
1795,New Zealand,1996,Northern Territory,"3,570"
1796,New Caledonia,1996,Northern Territory,0
1797,PNG,1996,Northern Territory,730
1798,Solomon Islands,1996,Northern Territory,0
1799,Vanuatu,1996,Northern Territory,0
1800,Guam,1996,Northern Territory,0
1801,Kiribati,1996,Northern Territory,0
1802,Marshall Is,1996,Northern Territory,0
1803,"Micronesia, F S",1996,Northern Territory,0
1804,Nauru,1996,Northern Territory,0
1805,N Mariana Is,1996,Northern Territory,0
1806,Palau,1996,Northern Territory,0
1807,Cook Islands,1996,Northern Territory,0
1808,Fiji,1996,Northern Territory,160
1809,French Poly,1996,Northern Territory,0
1810,Niue,1996,Northern Territory,0
1811,Samoa,1996,Northern Territory,0
1812,Samoa American,1996,Northern Territory,0
1813,Tokelau,1996,Northern Territory,0
1814,Tonga,1996,Northern Territory,0
1815,Tuvalu,1996,Northern Territory,0
1816,Wallis/Futuna,1996,Northern Territory,0
1817,Pitcairn Is,1996,Northern Territory,0
1818,"Polynesia, nec",1996,Northern Territory,0
1819,Adelie Land,1996,Northern Territory,0
1820,Argentinian A T,1996,Northern Territory,0
1821,Australian A T,1996,Northern Territory,0
1822,British A T,1996,Northern Territory,0
1823,Chilean A T,1996,Northern Territory,0
1824,Queen Maud Land,1996,Northern Territory,0
1825,Ross Dependency,1996,Northern Territory,0
1826,England,1996,Northern Territory,0
1827,Isle of Man,1996,Northern Territory,0
1828,N'thern Ireland,1996,Northern Territory,0
1829,Scotland,1996,Northern Territory,0
1830,Wales,1996,Northern Territory,0
1831,Guernsey,1996,Northern Territory,0
1832,Jersey,1996,Northern Territory,0
1833,Ireland,1996,Northern Territory,380
1834,Austria,1996,Northern Territory,170
1835,Belgium,1996,Northern Territory,0
1836,France,1996,Northern Territory,230
1837,Germany,1996,Northern Territory,"1,060"
1838,Liechtenstein,1996,Northern Territory,0
1839,Luxembourg,1996,Northern Territory,0
1840,Monaco,1996,Northern Territory,0
1841,Netherlands,1996,Northern Territory,670
1842,Switzerland,1996,Northern Territory,210
1843,Denmark,1996,Northern Territory,160
1844,Faroe Islands,1996,Northern Territory,0
1845,Finland,1996,Northern Territory,100
1846,Greenland,1996,Northern Territory,0
1847,Iceland,1996,Northern Territory,0
1848,Norway,1996,Northern Territory,0
1849,Sweden,1996,Northern Territory,0
1850,Aland Islands,1996,Northern Territory,0
1851,Andorra,1996,Northern Territory,0
1852,Gibraltar,1996,Northern Territory,0
1853,Holy See,1996,Northern Territory,0
1854,Italy,1996,Northern Territory,590
1855,Malta,1996,Northern Territory,60
1856,Portugal,1996,Northern Territory,230
1857,San Marino,1996,Northern Territory,0
1858,Spain,1996,Northern Territory,110
1859,Albania,1996,Northern Territory,0
1860,Bosnia/Herzegov,1996,Northern Territory,0
1861,Bulgaria,1996,Northern Territory,0
1862,Croatia,1996,Northern Territory,0
1863,Cyprus,1996,Northern Territory,200
1864,North Macedonia,1996,Northern Territory,0
1865,Greece,1996,Northern Territory,"1,210"
1866,Moldova,1996,Northern Territory,0
1867,Romania,1996,Northern Territory,20
1868,Slovenia,1996,Northern Territory,0
1869,Montenegro,1996,Northern Territory,0
1870,Serbia,1996,Northern Territory,0
1871,Kosovo,1996,Northern Territory,0
1872,Belarus,1996,Northern Territory,0
1873,Czechia,1996,Northern Territory,0
1874,Estonia,1996,Northern Territory,10
1875,Hungary,1996,Northern Territory,120
1876,Latvia,1996,Northern Territory,20
1877,Lithuania,1996,Northern Territory,10
1878,Poland,1996,Northern Territory,100
1879,Russia,1996,Northern Territory,0
1880,Slovakia,1996,Northern Territory,0
1881,Ukraine,1996,Northern Territory,10
1882,Algeria,1996,Northern Territory,0
1883,Egypt,1996,Northern Territory,50
1884,Libya,1996,Northern Territory,0
1885,Morocco,1996,Northern Territory,0
1886,Sudan,1996,Northern Territory,0
1887,Tunisia,1996,Northern Territory,0
1888,Western Sahara,1996,Northern Territory,0
1889,Sp North Africa,1996,Northern Territory,0
1890,South Sudan,1996,Northern Territory,0
1891,Bahrain,1996,Northern Territory,0
1892,Gaza Str/W Bank,1996,Northern Territory,0
1893,Iran,1996,Northern Territory,40
1894,Iraq,1996,Northern Territory,0
1895,Israel,1996,Northern Territory,30
1896,Jordan,1996,Northern Territory,0
1897,Kuwait,1996,Northern Territory,0
1898,Lebanon,1996,Northern Territory,30
1899,Oman,1996,Northern Territory,0
1900,Qatar,1996,Northern Territory,0
1901,Saudi Arabia,1996,Northern Territory,0
1902,Syria,1996,Northern Territory,0
1903,Turkey,1996,Northern Territory,20
1904,Unit Arab Emir,1996,Northern Territory,0
1905,Yemen,1996,Northern Territory,0
1906,Myanmar,1996,Northern Territory,70
1907,Cambodia,1996,Northern Territory,90
1908,Laos,1996,Northern Territory,40
1909,Thailand,1996,Northern Territory,410
1910,Vietnam,1996,Northern Territory,540
1911,Brunei,1996,Northern Territory,0
1912,Indonesia,1996,Northern Territory,"1,900"
1913,Malaysia,1996,Northern Territory,0
1914,Philippines,1996,Northern Territory,"1,930"
1915,Singapore,1996,Northern Territory,280
1916,Timor-Leste,1996,Northern Territory,0
1917,China,1996,Northern Territory,360
1918,Hong Kong,1996,Northern Territory,0
1919,Macau,1996,Northern Territory,0
1920,Mongolia,1996,Northern Territory,0
1921,Taiwan,1996,Northern Territory,0
1922,Japan,1996,Northern Territory,150
1923,"Korea, North",1996,Northern Territory,0
1924,"Korea, South",1996,Northern Territory,60
1925,Bangladesh,1996,Northern Territory,0
1926,Bhutan,1996,Northern Territory,0
1927,India,1996,Northern Territory,480
1928,Maldives,1996,Northern Territory,0
1929,Nepal,1996,Northern Territory,0
1930,Pakistan,1996,Northern Territory,0
1931,Sri Lanka,1996,Northern Territory,360
1932,Afghanistan,1996,Northern Territory,0
1933,Armenia,1996,Northern Territory,0
1934,Azerbaijan,1996,Northern Territory,0
1935,Georgia,1996,Northern Territory,0
1936,Kazakhstan,1996,Northern Territory,0
1937,Kyrgyzstan,1996,Northern Territory,0
1938,Tajikistan,1996,Northern Territory,0
1939,Turkmenistan,1996,Northern Territory,0
1940,Uzbekistan,1996,Northern Territory,0
1941,Bermuda,1996,Northern Territory,0
1942,Canada,1996,Northern Territory,300
1943,St Pierre/Mique,1996,Northern Territory,0
1944,USA,1996,Northern Territory,"1,130"
1945,Argentina,1996,Northern Territory,30
1946,Bolivia,1996,Northern Territory,0
1947,Brazil,1996,Northern Territory,0
1948,Chile,1996,Northern Territory,90
1949,Colombia,1996,Northern Territory,0
1950,Ecuador,1996,Northern Territory,0
1951,Falkland Is,1996,Northern Territory,0
1952,French Guiana,1996,Northern Territory,0
1953,Guyana,1996,Northern Territory,0
1954,Paraguay,1996,Northern Territory,0
1955,Peru,1996,Northern Territory,0
1956,Suriname,1996,Northern Territory,0
1957,Uruguay,1996,Northern Territory,10
1958,Venezuela,1996,Northern Territory,0
1959,"S America, nec",1996,Northern Territory,0
1960,Belize,1996,Northern Territory,0
1961,Costa Rica,1996,Northern Territory,0
1962,El Salvador,1996,Northern Territory,0
1963,Guatemala,1996,Northern Territory,0
1964,Honduras,1996,Northern Territory,0
1965,Mexico,1996,Northern Territory,0
1966,Nicaragua,1996,Northern Territory,0
1967,Panama,1996,Northern Territory,0
1968,Anguilla,1996,Northern Territory,0
1969,Antigua/Barbuda,1996,Northern Territory,0
1970,Aruba,1996,Northern Territory,0
1971,Bahamas,1996,Northern Territory,0
1972,Barbados,1996,Northern Territory,0
1973,Cayman Islands,1996,Northern Territory,0
1974,Cuba,1996,Northern Territory,0
1975,Dominica,1996,Northern Territory,0
1976,Dominican Rep,1996,Northern Territory,0
1977,Grenada,1996,Northern Territory,0
1978,Guadeloupe,1996,Northern Territory,0
1979,Haiti,1996,Northern Territory,0
1980,Jamaica,1996,Northern Territory,0
1981,Martinique,1996,Northern Territory,0
1982,Montserrat,1996,Northern Territory,0
1983,Puerto Rico,1996,Northern Territory,0
1984,St Kitts/Nevis,1996,Northern Territory,0
1985,St Lucia,1996,Northern Territory,0
1986,St Vinc/Grenad,1996,Northern Territory,0
1987,Trinidad/Tobago,1996,Northern Territory,0
1988,Turks/Caicos Is,1996,Northern Territory,0
1989,"Virgin Is, Brit",1996,Northern Territory,0
1990,"Virgin Is, US",1996,Northern Territory,0
1991,St Barthelemy,1996,Northern Territory,0
1992,St Martin (Fr),1996,Northern Territory,0
1993,Bonaire/SE/Saba,1996,Northern Territory,0
1994,Curacao,1996,Northern Territory,0
1995,Sint Maarten Dp,1996,Northern Territory,0
1996,Benin,1996,Northern Territory,0
1997,Burkina Faso,1996,Northern Territory,0
1998,Cameroon,1996,Northern Territory,0
1999,Cabo Verde,1996,Northern Territory,0
2000,Cent Africa Rep,1996,Northern Territory,0
2001,Chad,1996,Northern Territory,0
2002,"Congo, Rep",1996,Northern Territory,0
2003,"Congo, Dem Rep",1996,Northern Territory,0
2004,Cote d'Ivoire,1996,Northern Territory,0
2005,Equator Guinea,1996,Northern Territory,0
2006,Gabon,1996,Northern Territory,0
2007,Gambia,1996,Northern Territory,0
2008,Ghana,1996,Northern Territory,0
2009,Guinea,1996,Northern Territory,0
2010,Guinea-Bissau,1996,Northern Territory,0
2011,Liberia,1996,Northern Territory,0
2012,Mali,1996,Northern Territory,0
2013,Mauritania,1996,Northern Territory,0
2014,Niger,1996,Northern Territory,0
2015,Nigeria,1996,Northern Territory,0
2016,Sao Tome/Princ,1996,Northern Territory,0
2017,Senegal,1996,Northern Territory,0
2018,Sierra Leone,1996,Northern Territory,0
2019,Togo,1996,Northern Territory,0
2020,Angola,1996,Northern Territory,0
2021,Botswana,1996,Northern Territory,0
2022,Burundi,1996,Northern Territory,0
2023,Comoros,1996,Northern Territory,0
2024,Djibouti,1996,Northern Territory,0
2025,Eritrea,1996,Northern Territory,0
2026,Ethiopia,1996,Northern Territory,0
2027,Kenya,1996,Northern Territory,0
2028,Lesotho,1996,Northern Territory,0
2029,Madagascar,1996,Northern Territory,0
2030,Malawi,1996,Northern Territory,0
2031,Mauritius,1996,Northern Territory,30
2032,Mayotte,1996,Northern Territory,0
2033,Mozambique,1996,Northern Territory,0
2034,Namibia,1996,Northern Territory,0
2035,Reunion,1996,Northern Territory,0
2036,Rwanda,1996,Northern Territory,0
2037,St Helena,1996,Northern Territory,0
2038,Seychelles,1996,Northern Territory,0
2039,Somalia,1996,Northern Territory,0
2040,South Africa,1996,Northern Territory,210
2041,Eswatini,1996,Northern Territory,0
2042,Tanzania,1996,Northern Territory,0
2043,Uganda,1996,Northern Territory,0
2044,Zambia,1996,Northern Territory,0
2045,Zimbabwe,1996,Northern Territory,0
2046,"S & E Afr, nec",1996,Northern Territory,0
2047,Inadequately described,1996,Northern Territory,"18,910"
2048,Australia,1996,Australian Capital Territory,"236,840"
2049,Norfolk Island,1996,Australian Capital Territory,0
2050,"Aust E T, nec",1996,Australian Capital Territory,0
2051,New Zealand,1996,Australian Capital Territory,"3,830"
2052,New Caledonia,1996,Australian Capital Territory,0
2053,PNG,1996,Australian Capital Territory,870
2054,Solomon Islands,1996,Australian Capital Territory,0
2055,Vanuatu,1996,Australian Capital Territory,0
2056,Guam,1996,Australian Capital Territory,0
2057,Kiribati,1996,Australian Capital Territory,0
2058,Marshall Is,1996,Australian Capital Territory,0
2059,"Micronesia, F S",1996,Australian Capital Territory,0
2060,Nauru,1996,Australian Capital Territory,0
2061,N Mariana Is,1996,Australian Capital Territory,0
2062,Palau,1996,Australian Capital Territory,0
2063,Cook Islands,1996,Australian Capital Territory,0
2064,Fiji,1996,Australian Capital Territory,590
2065,French Poly,1996,Australian Capital Territory,0
2066,Niue,1996,Australian Capital Territory,0
2067,Samoa,1996,Australian Capital Territory,0
2068,Samoa American,1996,Australian Capital Territory,0
2069,Tokelau,1996,Australian Capital Territory,0
2070,Tonga,1996,Australian Capital Territory,0
2071,Tuvalu,1996,Australian Capital Territory,0
2072,Wallis/Futuna,1996,Australian Capital Territory,0
2073,Pitcairn Is,1996,Australian Capital Territory,0
2074,"Polynesia, nec",1996,Australian Capital Territory,0
2075,Adelie Land,1996,Australian Capital Territory,0
2076,Argentinian A T,1996,Australian Capital Territory,0
2077,Australian A T,1996,Australian Capital Territory,0
2078,British A T,1996,Australian Capital Territory,0
2079,Chilean A T,1996,Australian Capital Territory,0
2080,Queen Maud Land,1996,Australian Capital Territory,0
2081,Ross Dependency,1996,Australian Capital Territory,0
2082,England,1996,Australian Capital Territory,0
2083,Isle of Man,1996,Australian Capital Territory,0
2084,N'thern Ireland,1996,Australian Capital Territory,0
2085,Scotland,1996,Australian Capital Territory,0
2086,Wales,1996,Australian Capital Territory,0
2087,Guernsey,1996,Australian Capital Territory,0
2088,Jersey,1996,Australian Capital Territory,0
2089,Ireland,1996,Australian Capital Territory,800
2090,Austria,1996,Australian Capital Territory,690
2091,Belgium,1996,Australian Capital Territory,0
2092,France,1996,Australian Capital Territory,440
2093,Germany,1996,Australian Capital Territory,"2,970"
2094,Liechtenstein,1996,Australian Capital Territory,0
2095,Luxembourg,1996,Australian Capital Territory,0
2096,Monaco,1996,Australian Capital Territory,0
2097,Netherlands,1996,Australian Capital Territory,"1,660"
2098,Switzerland,1996,Australian Capital Territory,270
2099,Denmark,1996,Australian Capital Territory,160
2100,Faroe Islands,1996,Australian Capital Territory,0
2101,Finland,1996,Australian Capital Territory,850
